TemplateId,Stage,UpgradeName,Price,CurrentValue,NextValue,OriginalTemplateId,NextTempalteId,StatType
101000589,1,VentilationLevel589,126849100,30800,30900,101000001,101000590,CoalTime
101000590,1,VentilationLevel590,127531000,30900,31000,101000001,101000591,CoalTime
101000591,1,VentilationLevel591,128232900,31000,31100,101000001,101000592,CoalTime
101000592,1,VentilationLevel592,128934800,31100,31200,101000001,101000593,CoalTime
101000593,1,VentilationLevel593,129636700,31200,31300,101000001,101000594,CoalTime
101000594,1,VentilationLevel594,130338600,31300,31400,101000001,101000595,CoalTime
101000595,1,VentilationLevel595,131040500,31400,31500,101000001,101000596,CoalTime
101000596,1,VentilationLevel596,131742400,31500,31600,101000001,101000597,CoalTime
101000597,1,VentilationLevel597,132444300,31600,31700,101000001,101000598,CoalTime
101000598,1,VentilationLevel598,133146200,31700,31800,101000001,101000599,CoalTime
101000599,1,VentilationLevel599,133848100,31800,31900,101000001,101000600,CoalTime
101000600,1,VentilationLevel600,134550000,31900,32000,101000001,101000601,CoalTime
101000601,1,VentilationLevel601,135501900,32000,32100,101000001,101000602,CoalTime
101000602,1,VentilationLevel602,136453800,32100,32200,101000001,101000603,CoalTime
101000603,1,VentilationLevel603,137405700,32200,32300,101000001,101000604,CoalTime
101000604,1,VentilationLevel604,138357600,32300,32400,101000001,101000605,CoalTime
101000605,1,VentilationLevel605,139309500,32400,32500,101000001,101000606,CoalTime
101000606,1,VentilationLevel606,140261400,32500,32600,101000001,101000607,CoalTime
101000607,1,VentilationLevel607,141213300,32600,32700,101000001,101000608,CoalTime
101000608,1,VentilationLevel608,142165200,32700,32800,101000001,101000609,CoalTime
101000609,1,VentilationLevel609,143117100,32800,32900,101000001,101000610,CoalTime
101000610,1,VentilationLevel610,144069000,32900,33000,101000001,101000611,CoalTime
101000611,1,VentilationLevel611,145270900,33000,33100,101000001,101000612,CoalTime
101000612,1,VentilationLevel612,146472800,33100,33200,101000001,101000613,CoalTime
101000613,1,VentilationLevel613,147674700,33200,33300,101000001,101000614,CoalTime
101000614,1,VentilationLevel614,148876600,33300,33400,101000001,101000615,CoalTime
101000615,1,VentilationLevel615,150078500,33400,33500,101000001,101000616,CoalTime
101000616,1,VentilationLevel616,151280400,33500,33600,101000001,101000617,CoalTime
101000617,1,VentilationLevel617,152482300,33600,33700,101000001,101000618,CoalTime
101000618,1,VentilationLevel618,153684200,33700,33800,101000001,101000619,CoalTime
101000619,1,VentilationLevel619,154886100,33800,33900,101000001,101000620,CoalTime
101000620,1,VentilationLevel620,156088000,33900,34000,101000001,101000621,CoalTime
101000621,1,VentilationLevel621,157539900,34000,34100,101000001,101000622,CoalTime
101000622,1,VentilationLevel622,158991800,34100,34200,101000001,101000623,CoalTime
101000623,1,VentilationLevel623,160443700,34200,34300,101000001,101000624,CoalTime
101000624,1,VentilationLevel624,161895600,34300,34400,101000001,101000625,CoalTime
101000625,1,VentilationLevel625,163347500,34400,34500,101000001,101000626,CoalTime
101000626,1,VentilationLevel626,164799400,34500,34600,101000001,101000627,CoalTime
101000627,1,VentilationLevel627,166251300,34600,34700,101000001,101000628,CoalTime
101000628,1,VentilationLevel628,167703200,34700,34800,101000001,101000629,CoalTime
101000629,1,VentilationLevel629,169155100,34800,34900,101000001,101000630,CoalTime
101000630,1,VentilationLevel630,170607000,34900,35000,101000001,101000631,CoalTime
101000631,1,VentilationLevel631,172308900,35000,35100,101000001,101000632,CoalTime
101000632,1,VentilationLevel632,174010800,35100,35200,101000001,101000633,CoalTime
101000633,1,VentilationLevel633,175712700,35200,35300,101000001,101000634,CoalTime
101000634,1,VentilationLevel634,177414600,35300,35400,101000001,101000635,CoalTime
101000635,1,VentilationLevel635,179116500,35400,35500,101000001,101000636,CoalTime
101000636,1,VentilationLevel636,180818400,35500,35600,101000001,101000637,CoalTime
101000637,1,VentilationLevel637,182520300,35600,35700,101000001,101000638,CoalTime
101000638,1,VentilationLevel638,184222200,35700,35800,101000001,101000639,CoalTime
101000639,1,VentilationLevel639,185924100,35800,35900,101000001,101000640,CoalTime
101000640,1,VentilationLevel640,187626000,35900,36000,101000001,101000641,CoalTime
101000641,1,VentilationLevel641,189577900,36000,36100,101000001,101000642,CoalTime
101000642,1,VentilationLevel642,191529800,36100,36200,101000001,101000643,CoalTime
101000643,1,VentilationLevel643,193481700,36200,36300,101000001,101000644,CoalTime
101000644,1,VentilationLevel644,195433600,36300,36400,101000001,101000645,CoalTime
101000645,1,VentilationLevel645,197385500,36400,36500,101000001,101000646,CoalTime
101000646,1,VentilationLevel646,199337400,36500,36600,101000001,101000647,CoalTime
101000647,1,VentilationLevel647,201289300,36600,36700,101000001,101000648,CoalTime
101000648,1,VentilationLevel648,203241200,36700,36800,101000001,101000649,CoalTime
101000649,1,VentilationLevel649,205193100,36800,36900,101000001,101000650,CoalTime
101000650,1,VentilationLevel650,207145000,36900,37000,101000001,101000651,CoalTime
101000651,1,VentilationLevel651,209346900,37000,37100,101000001,101000652,CoalTime
101000652,1,VentilationLevel652,211548800,37100,37200,101000001,101000653,CoalTime
101000653,1,VentilationLevel653,213750700,37200,37300,101000001,101000654,CoalTime
101000654,1,VentilationLevel654,215952600,37300,37400,101000001,101000655,CoalTime
101000655,1,VentilationLevel655,218154500,37400,37500,101000001,101000656,CoalTime
101000656,1,VentilationLevel656,220356400,37500,37600,101000001,101000657,CoalTime
101000657,1,VentilationLevel657,222558300,37600,37700,101000001,101000658,CoalTime
101000658,1,VentilationLevel658,224760200,37700,37800,101000001,101000659,CoalTime
101000659,1,VentilationLevel659,226962100,37800,37900,101000001,101000660,CoalTime
101000660,1,VentilationLevel660,229164000,37900,38000,101000001,101000661,CoalTime
101000661,1,VentilationLevel661,231615900,38000,38100,101000001,101000662,CoalTime
101000662,1,VentilationLevel662,234067800,38100,38200,101000001,101000663,CoalTime
101000663,1,VentilationLevel663,236519700,38200,38300,101000001,101000664,CoalTime
101000664,1,VentilationLevel664,238971600,38300,38400,101000001,101000665,CoalTime
101000665,1,VentilationLevel665,241423500,38400,38500,101000001,101000666,CoalTime
101000666,1,VentilationLevel666,243875400,38500,38600,101000001,101000667,CoalTime
101000667,1,VentilationLevel667,246327300,38600,38700,101000001,101000668,CoalTime
101000668,1,VentilationLevel668,248779200,38700,38800,101000001,101000669,CoalTime
101000669,1,VentilationLevel669,251231100,38800,38900,101000001,101000670,CoalTime
101000670,1,VentilationLevel670,253683000,38900,39000,101000001,101000671,CoalTime
101000671,1,VentilationLevel671,256384900,39000,39100,101000001,101000672,CoalTime
101000672,1,VentilationLevel672,259086800,39100,39200,101000001,101000673,CoalTime
101000673,1,VentilationLevel673,261788700,39200,39300,101000001,101000674,CoalTime
101000674,1,VentilationLevel674,264490600,39300,39400,101000001,101000675,CoalTime
101000675,1,VentilationLevel675,267192500,39400,39500,101000001,101000676,CoalTime
101000676,1,VentilationLevel676,269894400,39500,39600,101000001,101000677,CoalTime
101000677,1,VentilationLevel677,272596300,39600,39700,101000001,101000678,CoalTime
101000678,1,VentilationLevel678,275298200,39700,39800,101000001,101000679,CoalTime
101000679,1,VentilationLevel679,278000100,39800,39900,101000001,101000680,CoalTime
101000680,1,VentilationLevel680,280702000,39900,40000,101000001,101000681,CoalTime
101000681,1,VentilationLevel681,283653900,40000,40100,101000001,101000682,CoalTime
101000682,1,VentilationLevel682,286605800,40100,40200,101000001,101000683,CoalTime
101000683,1,VentilationLevel683,289557700,40200,40300,101000001,101000684,CoalTime
101000684,1,VentilationLevel684,292509600,40300,40400,101000001,101000685,CoalTime
101000685,1,VentilationLevel685,295461500,40400,40500,101000001,101000686,CoalTime
101000686,1,VentilationLevel686,298413400,40500,40600,101000001,101000687,CoalTime
101000687,1,VentilationLevel687,301365300,40600,40700,101000001,101000688,CoalTime
101000688,1,VentilationLevel688,304317200,40700,40800,101000001,101000689,CoalTime
101000689,1,VentilationLevel689,307269100,40800,40900,101000001,101000690,CoalTime
101000690,1,VentilationLevel690,310221000,40900,41000,101000001,101000691,CoalTime
101000691,1,VentilationLevel691,313422900,41000,41100,101000001,101000692,CoalTime
101000692,1,VentilationLevel692,316624800,41100,41200,101000001,101000693,CoalTime
101000693,1,VentilationLevel693,319826700,41200,41300,101000001,101000694,CoalTime
101000694,1,VentilationLevel694,323028600,41300,41400,101000001,101000695,CoalTime
101000695,1,VentilationLevel695,326230500,41400,41500,101000001,101000696,CoalTime
101000696,1,VentilationLevel696,329432400,41500,41600,101000001,101000697,CoalTime
101000697,1,VentilationLevel697,332634300,41600,41700,101000001,101000698,CoalTime
101000698,1,VentilationLevel698,335836200,41700,41800,101000001,101000699,CoalTime
101000699,1,VentilationLevel699,339038100,41800,41900,101000001,101000700,CoalTime
101000700,1,VentilationLevel700,342240000,41900,42000,101000001,101000701,CoalTime
101000701,1,VentilationLevel701,345691900,42000,42100,101000001,101000702,CoalTime
101000702,1,VentilationLevel702,349143800,42100,42200,101000001,101000703,CoalTime
101000703,1,VentilationLevel703,352595700,42200,42300,101000001,101000704,CoalTime
101000704,1,VentilationLevel704,356047600,42300,42400,101000001,101000705,CoalTime
101000705,1,VentilationLevel705,359499500,42400,42500,101000001,101000706,CoalTime
101000706,1,VentilationLevel706,362951400,42500,42600,101000001,101000707,CoalTime
101000707,1,VentilationLevel707,366403300,42600,42700,101000001,101000708,CoalTime
101000708,1,VentilationLevel708,369855200,42700,42800,101000001,101000709,CoalTime
101000709,1,VentilationLevel709,373307100,42800,42900,101000001,101000710,CoalTime
101000710,1,VentilationLevel710,376759000,42900,43000,101000001,101000711,CoalTime
101000711,1,VentilationLevel711,380460900,43000,43100,101000001,101000712,CoalTime
101000712,1,VentilationLevel712,384162800,43100,43200,101000001,101000713,CoalTime
101000713,1,VentilationLevel713,387864700,43200,43300,101000001,101000714,CoalTime
101000714,1,VentilationLevel714,391566600,43300,43400,101000001,101000715,CoalTime
101000715,1,VentilationLevel715,395268500,43400,43500,101000001,101000716,CoalTime
101000716,1,VentilationLevel716,398970400,43500,43600,101000001,101000717,CoalTime
101000717,1,VentilationLevel717,402672300,43600,43700,101000001,101000718,CoalTime
101000718,1,VentilationLevel718,406374200,43700,43800,101000001,101000719,CoalTime
101000719,1,VentilationLevel719,410076100,43800,43900,101000001,101000720,CoalTime
101000720,1,VentilationLevel720,413778000,43900,44000,101000001,101000721,CoalTime
101000721,1,VentilationLevel721,417729900,44000,44100,101000001,101000722,CoalTime
101000722,1,VentilationLevel722,421681800,44100,44200,101000001,101000723,CoalTime
101000723,1,VentilationLevel723,425633700,44200,44300,101000001,101000724,CoalTime
101000724,1,VentilationLevel724,429585600,44300,44400,101000001,101000725,CoalTime
101000725,1,VentilationLevel725,433537500,44400,44500,101000001,101000726,CoalTime
101000726,1,VentilationLevel726,437489400,44500,44600,101000001,101000727,CoalTime
101000727,1,VentilationLevel727,441441300,44600,44700,101000001,101000728,CoalTime
101000728,1,VentilationLevel728,445393200,44700,44800,101000001,101000729,CoalTime
101000729,1,VentilationLevel729,449345100,44800,44900,101000001,101000730,CoalTime
101000730,1,VentilationLevel730,453297000,44900,45000,101000001,101000731,CoalTime
101000731,1,VentilationLevel731,457498900,45000,45100,101000001,101000732,CoalTime
101000732,1,VentilationLevel732,461700800,45100,45200,101000001,101000733,CoalTime
101000733,1,VentilationLevel733,465902700,45200,45300,101000001,101000734,CoalTime
101000734,1,VentilationLevel734,470104600,45300,45400,101000001,101000735,CoalTime
101000735,1,VentilationLevel735,474306500,45400,45500,101000001,101000736,CoalTime
101000736,1,VentilationLevel736,478508400,45500,45600,101000001,101000737,CoalTime
101000737,1,VentilationLevel737,482710300,45600,45700,101000001,101000738,CoalTime
101000738,1,VentilationLevel738,486912200,45700,45800,101000001,101000739,CoalTime
101000739,1,VentilationLevel739,491114100,45800,45900,101000001,101000740,CoalTime
101000740,1,VentilationLevel740,495316000,45900,46000,101000001,101000741,CoalTime
101000741,1,VentilationLevel741,499767900,46000,46100,101000001,101000742,CoalTime
101000742,1,VentilationLevel742,504219800,46100,46200,101000001,101000743,CoalTime
101000743,1,VentilationLevel743,508671700,46200,46300,101000001,101000744,CoalTime
101000744,1,VentilationLevel744,513123600,46300,46400,101000001,101000745,CoalTime
101000745,1,VentilationLevel745,517575500,46400,46500,101000001,101000746,CoalTime
101000746,1,VentilationLevel746,522027400,46500,46600,101000001,101000747,CoalTime
101000747,1,VentilationLevel747,526479300,46600,46700,101000001,101000748,CoalTime
101000748,1,VentilationLevel748,530931200,46700,46800,101000001,101000749,CoalTime
101000749,1,VentilationLevel749,535383100,46800,46900,101000001,101000750,CoalTime
101000750,1,VentilationLevel750,539835000,46900,47000,101000001,101000751,CoalTime
101000751,1,VentilationLevel751,544536900,47000,47100,101000001,101000752,CoalTime
101000752,1,VentilationLevel752,549238800,47100,47200,101000001,101000753,CoalTime
101000753,1,VentilationLevel753,553940700,47200,47300,101000001,101000754,CoalTime
101000754,1,VentilationLevel754,558642600,47300,47400,101000001,101000755,CoalTime
101000755,1,VentilationLevel755,563344500,47400,47500,101000001,101000756,CoalTime
101000756,1,VentilationLevel756,568046400,47500,47600,101000001,101000757,CoalTime
101000757,1,VentilationLevel757,572748300,47600,47700,101000001,101000758,CoalTime
101000758,1,VentilationLevel758,577450200,47700,47800,101000001,101000759,CoalTime
101000759,1,VentilationLevel759,582152100,47800,47900,101000001,101000760,CoalTime
101000760,1,VentilationLevel760,586854000,47900,48000,101000001,101000761,CoalTime
101000761,1,VentilationLevel761,591805900,48000,48100,101000001,101000762,CoalTime
101000762,1,VentilationLevel762,596757800,48100,48200,101000001,101000763,CoalTime
101000763,1,VentilationLevel763,601709700,48200,48300,101000001,101000764,CoalTime
101000764,1,VentilationLevel764,606661600,48300,48400,101000001,101000765,CoalTime
101000765,1,VentilationLevel765,611613500,48400,48500,101000001,101000766,CoalTime
101000766,1,VentilationLevel766,616565400,48500,48600,101000001,101000767,CoalTime
101000767,1,VentilationLevel767,621517300,48600,48700,101000001,101000768,CoalTime
101000768,1,VentilationLevel768,626469200,48700,48800,101000001,101000769,CoalTime
101000769,1,VentilationLevel769,631421100,48800,48900,101000001,101000770,CoalTime
101000770,1,VentilationLevel770,636373000,48900,49000,101000001,101000771,CoalTime
101000771,1,VentilationLevel771,641574900,49000,49100,101000001,101000772,CoalTime
101000772,1,VentilationLevel772,646776800,49100,49200,101000001,101000773,CoalTime
101000773,1,VentilationLevel773,651978700,49200,49300,101000001,101000774,CoalTime
101000774,1,VentilationLevel774,657180600,49300,49400,101000001,101000775,CoalTime
101000775,1,VentilationLevel775,662382500,49400,49500,101000001,101000776,CoalTime
101000776,1,VentilationLevel776,667584400,49500,49600,101000001,101000777,CoalTime
101000777,1,VentilationLevel777,672786300,49600,49700,101000001,101000778,CoalTime
101000778,1,VentilationLevel778,677988200,49700,49800,101000001,101000779,CoalTime
101000779,1,VentilationLevel779,683190100,49800,49900,101000001,101000780,CoalTime
101000780,1,VentilationLevel780,688392000,49900,50000,101000001,101000781,CoalTime
101000781,1,VentilationLevel781,693843900,50000,50100,101000001,101000782,CoalTime
101000782,1,VentilationLevel782,699295800,50100,50200,101000001,101000783,CoalTime
101000783,1,VentilationLevel783,704747700,50200,50300,101000001,101000784,CoalTime
101000784,1,VentilationLevel784,710199600,50300,50400,101000001,101000785,CoalTime
101000785,1,VentilationLevel785,715651500,50400,50500,101000001,101000786,CoalTime
101000786,1,VentilationLevel786,721103400,50500,50600,101000001,101000787,CoalTime
101000787,1,VentilationLevel787,726555300,50600,50700,101000001,101000788,CoalTime
101000788,1,VentilationLevel788,732007200,50700,50800,101000001,101000789,CoalTime
101000789,1,VentilationLevel789,737459100,50800,50900,101000001,101000790,CoalTime
101000790,1,VentilationLevel790,742911000,50900,51000,101000001,101000791,CoalTime
101000791,1,VentilationLevel791,748612900,51000,51100,101000001,101000792,CoalTime
101000792,1,VentilationLevel792,754314800,51100,51200,101000001,101000793,CoalTime
101000793,1,VentilationLevel793,760016700,51200,51300,101000001,101000794,CoalTime
101000794,1,VentilationLevel794,765718600,51300,51400,101000001,101000795,CoalTime
101000795,1,VentilationLevel795,771420500,51400,51500,101000001,101000796,CoalTime
101000796,1,VentilationLevel796,777122400,51500,51600,101000001,101000797,CoalTime
101000797,1,VentilationLevel797,782824300,51600,51700,101000001,101000798,CoalTime
101000798,1,VentilationLevel798,788526200,51700,51800,101000001,101000799,CoalTime
101000799,1,VentilationLevel799,794228100,51800,51900,101000001,101000800,CoalTime
101000800,1,VentilationLevel800,799930000,51900,52000,101000001,101000801,CoalTime
101000801,1,VentilationLevel801,805881900,52000,52100,101000001,101000802,CoalTime
101000802,1,VentilationLevel802,811833800,52100,52200,101000001,101000803,CoalTime
101000803,1,VentilationLevel803,817785700,52200,52300,101000001,101000804,CoalTime
101000804,1,VentilationLevel804,823737600,52300,52400,101000001,101000805,CoalTime
101000805,1,VentilationLevel805,829689500,52400,52500,101000001,101000806,CoalTime
101000806,1,VentilationLevel806,835641400,52500,52600,101000001,101000807,CoalTime
101000807,1,VentilationLevel807,841593300,52600,52700,101000001,101000808,CoalTime
101000808,1,VentilationLevel808,847545200,52700,52800,101000001,101000809,CoalTime
101000809,1,VentilationLevel809,853497100,52800,52900,101000001,101000810,CoalTime
101000810,1,VentilationLevel810,859449000,52900,53000,101000001,101000811,CoalTime
101000811,1,VentilationLevel811,865650900,53000,53100,101000001,101000812,CoalTime
101000812,1,VentilationLevel812,871852800,53100,53200,101000001,101000813,CoalTime
101000813,1,VentilationLevel813,878054700,53200,53300,101000001,101000814,CoalTime
101000814,1,VentilationLevel814,884256600,53300,53400,101000001,101000815,CoalTime
101000815,1,VentilationLevel815,890458500,53400,53500,101000001,101000816,CoalTime
101000816,1,VentilationLevel816,896660400,53500,53600,101000001,101000817,CoalTime
101000817,1,VentilationLevel817,902862300,53600,53700,101000001,101000818,CoalTime
101000818,1,VentilationLevel818,909064200,53700,53800,101000001,101000819,CoalTime
101000819,1,VentilationLevel819,915266100,53800,53900,101000001,101000820,CoalTime
101000820,1,VentilationLevel820,921468000,53900,54000,101000001,101000821,CoalTime
101000821,1,VentilationLevel821,927919900,54000,54100,101000001,101000822,CoalTime
101000822,1,VentilationLevel822,934371800,54100,54200,101000001,101000823,CoalTime
101000823,1,VentilationLevel823,940823700,54200,54300,101000001,101000824,CoalTime
101000824,1,VentilationLevel824,947275600,54300,54400,101000001,101000825,CoalTime
101000825,1,VentilationLevel825,953727500,54400,54500,101000001,101000826,CoalTime
101000826,1,VentilationLevel826,960179400,54500,54600,101000001,101000827,CoalTime
101000827,1,VentilationLevel827,966631300,54600,54700,101000001,101000828,CoalTime
101000828,1,VentilationLevel828,973083200,54700,54800,101000001,101000829,CoalTime
101000829,1,VentilationLevel829,979535100,54800,54900,101000001,101000830,CoalTime
101000830,1,VentilationLevel830,985987000,54900,55000,101000001,101000831,CoalTime
101000831,1,VentilationLevel831,992688900,55000,55100,101000001,101000832,CoalTime
101000832,1,VentilationLevel832,999390800,55100,55200,101000001,101000833,CoalTime
101000833,1,VentilationLevel833,1006092700,55200,55300,101000001,101000834,CoalTime
101000834,1,VentilationLevel834,1012794600,55300,55400,101000001,101000835,CoalTime
101000835,1,VentilationLevel835,1019496500,55400,55500,101000001,101000836,CoalTime
101000836,1,VentilationLevel836,1026198400,55500,55600,101000001,101000837,CoalTime
101000837,1,VentilationLevel837,1032900300,55600,55700,101000001,101000838,CoalTime
101000838,1,VentilationLevel838,1039602200,55700,55800,101000001,101000839,CoalTime
101000839,1,VentilationLevel839,1046304100,55800,55900,101000001,101000840,CoalTime
101000840,1,VentilationLevel840,1053006000,55900,56000,101000001,101000841,CoalTime
101000841,1,VentilationLevel841,1059957900,56000,56100,101000001,101000842,CoalTime
101000842,1,VentilationLevel842,1066909800,56100,56200,101000001,101000843,CoalTime
101000843,1,VentilationLevel843,1073861700,56200,56300,101000001,101000844,CoalTime
101000844,1,VentilationLevel844,1080813600,56300,56400,101000001,101000845,CoalTime
101000845,1,VentilationLevel845,1087765500,56400,56500,101000001,101000846,CoalTime
101000846,1,VentilationLevel846,1094717400,56500,56600,101000001,101000847,CoalTime
101000847,1,VentilationLevel847,1101669300,56600,56700,101000001,101000848,CoalTime
101000848,1,VentilationLevel848,1108621200,56700,56800,101000001,101000849,CoalTime
101000849,1,VentilationLevel849,1115573100,56800,56900,101000001,101000850,CoalTime
101000850,1,VentilationLevel850,1122525000,56900,57000,101000001,101000851,CoalTime
101000851,1,VentilationLevel851,1129726900,57000,57100,101000001,101000852,CoalTime
101000852,1,VentilationLevel852,1136928800,57100,57200,101000001,101000853,CoalTime
101000853,1,VentilationLevel853,1144130700,57200,57300,101000001,101000854,CoalTime
101000854,1,VentilationLevel854,1151332600,57300,57400,101000001,101000855,CoalTime
101000855,1,VentilationLevel855,1158534500,57400,57500,101000001,101000856,CoalTime
101000856,1,VentilationLevel856,1165736400,57500,57600,101000001,101000857,CoalTime
101000857,1,VentilationLevel857,1172938300,57600,57700,101000001,101000858,CoalTime
101000858,1,VentilationLevel858,1180140200,57700,57800,101000001,101000859,CoalTime
101000859,1,VentilationLevel859,1187342100,57800,57900,101000001,101000860,CoalTime
101000860,1,VentilationLevel860,1194544000,57900,58000,101000001,101000861,CoalTime
101000861,1,VentilationLevel861,1201995900,58000,58100,101000001,101000862,CoalTime
101000862,1,VentilationLevel862,1209447800,58100,58200,101000001,101000863,CoalTime
101000863,1,VentilationLevel863,1216899700,58200,58300,101000001,101000864,CoalTime
101000864,1,VentilationLevel864,1224351600,58300,58400,101000001,101000865,CoalTime
101000865,1,VentilationLevel865,1231803500,58400,58500,101000001,101000866,CoalTime
101000866,1,VentilationLevel866,1239255400,58500,58600,101000001,101000867,CoalTime
101000867,1,VentilationLevel867,1246707300,58600,58700,101000001,101000868,CoalTime
101000868,1,VentilationLevel868,1254159200,58700,58800,101000001,101000869,CoalTime
101000869,1,VentilationLevel869,1261611100,58800,58900,101000001,101000870,CoalTime
101000870,1,VentilationLevel870,1269063000,58900,59000,101000001,101000871,CoalTime
101000871,1,VentilationLevel871,1276764900,59000,59100,101000001,101000872,CoalTime
101000872,1,VentilationLevel872,1284466800,59100,59200,101000001,101000873,CoalTime
101000873,1,VentilationLevel873,1292168700,59200,59300,101000001,101000874,CoalTime
101000874,1,VentilationLevel874,1299870600,59300,59400,101000001,101000875,CoalTime
101000875,1,VentilationLevel875,1307572500,59400,59500,101000001,101000876,CoalTime
101000876,1,VentilationLevel876,1315274400,59500,59600,101000001,101000877,CoalTime
101000877,1,VentilationLevel877,1322976300,59600,59700,101000001,101000878,CoalTime
101000878,1,VentilationLevel878,1330678200,59700,59800,101000001,101000879,CoalTime
101000879,1,VentilationLevel879,1338380100,59800,59900,101000001,101000880,CoalTime
101000880,1,VentilationLevel880,1346082000,59900,60000,101000001,101000881,CoalTime
101000881,1,VentilationLevel881,1354033900,60000,60100,101000001,101000882,CoalTime
101000882,1,VentilationLevel882,1361985800,60100,60200,101000001,101000883,CoalTime
101000883,1,VentilationLevel883,1369937700,60200,60300,101000001,101000884,CoalTime
101000884,1,VentilationLevel884,1377889600,60300,60400,101000001,101000885,CoalTime
101000885,1,VentilationLevel885,1385841500,60400,60500,101000001,101000886,CoalTime
101000886,1,VentilationLevel886,1393793400,60500,60600,101000001,101000887,CoalTime
101000887,1,VentilationLevel887,1401745300,60600,60700,101000001,101000888,CoalTime
101000888,1,VentilationLevel888,1409697200,60700,60800,101000001,101000889,CoalTime
101000889,1,VentilationLevel889,1417649100,60800,60900,101000001,101000890,CoalTime
101000890,1,VentilationLevel890,1425601000,60900,61000,101000001,101000891,CoalTime
101000891,1,VentilationLevel891,1433802900,61000,61100,101000001,101000892,CoalTime
101000892,1,VentilationLevel892,1442004800,61100,61200,101000001,101000893,CoalTime
101000893,1,VentilationLevel893,1450206700,61200,61300,101000001,101000894,CoalTime
101000894,1,VentilationLevel894,1458408600,61300,61400,101000001,101000895,CoalTime
101000895,1,VentilationLevel895,1466610500,61400,61500,101000001,101000896,CoalTime
101000896,1,VentilationLevel896,1474812400,61500,61600,101000001,101000897,CoalTime
101000897,1,VentilationLevel897,1483014300,61600,61700,101000001,101000898,CoalTime
101000898,1,VentilationLevel898,1491216200,61700,61800,101000001,101000899,CoalTime
101000899,1,VentilationLevel899,1499418100,61800,61900,101000001,101000900,CoalTime
101000900,1,VentilationLevel900,1507620000,61900,62000,101000001,101000901,CoalTime
101000901,1,VentilationLevel901,1516071900,62000,62100,101000001,101000902,CoalTime
101000902,1,VentilationLevel902,1524523800,62100,62200,101000001,101000903,CoalTime
101000903,1,VentilationLevel903,1532975700,62200,62300,101000001,101000904,CoalTime
101000904,1,VentilationLevel904,1541427600,62300,62400,101000001,101000905,CoalTime
101000905,1,VentilationLevel905,1549879500,62400,62500,101000001,101000906,CoalTime
101000906,1,VentilationLevel906,1558331400,62500,62600,101000001,101000907,CoalTime
101000907,1,VentilationLevel907,1566783300,62600,62700,101000001,101000908,CoalTime
101000908,1,VentilationLevel908,1575235200,62700,62800,101000001,101000909,CoalTime
101000909,1,VentilationLevel909,1583687100,62800,62900,101000001,101000910,CoalTime
101000910,1,VentilationLevel910,1592139000,62900,63000,101000001,101000911,CoalTime
101000911,1,VentilationLevel911,1600840900,63000,63100,101000001,101000912,CoalTime
101000912,1,VentilationLevel912,1609542800,63100,63200,101000001,101000913,CoalTime
101000913,1,VentilationLevel913,1618244700,63200,63300,101000001,101000914,CoalTime
101000914,1,VentilationLevel914,1626946600,63300,63400,101000001,101000915,CoalTime
101000915,1,VentilationLevel915,1635648500,63400,63500,101000001,101000916,CoalTime
101000916,1,VentilationLevel916,1644350400,63500,63600,101000001,101000917,CoalTime
101000917,1,VentilationLevel917,1653052300,63600,63700,101000001,101000918,CoalTime
101000918,1,VentilationLevel918,1661754200,63700,63800,101000001,101000919,CoalTime
101000919,1,VentilationLevel919,1670456100,63800,63900,101000001,101000920,CoalTime
101000920,1,VentilationLevel920,1679158000,63900,64000,101000001,101000921,CoalTime
101000921,1,VentilationLevel921,1688109900,64000,64100,101000001,101000922,CoalTime
101000922,1,VentilationLevel922,1697061800,64100,64200,101000001,101000923,CoalTime
101000923,1,VentilationLevel923,1706013700,64200,64300,101000001,101000924,CoalTime
101000924,1,VentilationLevel924,1714965600,64300,64400,101000001,101000925,CoalTime
101000925,1,VentilationLevel925,1723917500,64400,64500,101000001,101000926,CoalTime
101000926,1,VentilationLevel926,1732869400,64500,64600,101000001,101000927,CoalTime
101000927,1,VentilationLevel927,1741821300,64600,64700,101000001,101000928,CoalTime
101000928,1,VentilationLevel928,1750773200,64700,64800,101000001,101000929,CoalTime
101000929,1,VentilationLevel929,1759725100,64800,64900,101000001,101000930,CoalTime
101000930,1,VentilationLevel930,1768677000,64900,65000,101000001,101000931,CoalTime
101000931,1,VentilationLevel931,1777878900,65000,65100,101000001,101000932,CoalTime
101000932,1,VentilationLevel932,1787080800,65100,65200,101000001,101000933,CoalTime
101000933,1,VentilationLevel933,1796282700,65200,65300,101000001,101000934,CoalTime
101000934,1,VentilationLevel934,1805484600,65300,65400,101000001,101000935,CoalTime
101000935,1,VentilationLevel935,1814686500,65400,65500,101000001,101000936,CoalTime
101000936,1,VentilationLevel936,1823888400,65500,65600,101000001,101000937,CoalTime
101000937,1,VentilationLevel937,1833090300,65600,65700,101000001,101000938,CoalTime
101000938,1,VentilationLevel938,1842292200,65700,65800,101000001,101000939,CoalTime
101000939,1,VentilationLevel939,1851494100,65800,65900,101000001,101000940,CoalTime
101000940,1,VentilationLevel940,1860696000,65900,66000,101000001,101000941,CoalTime
101000941,1,VentilationLevel941,1870147900,66000,66100,101000001,101000942,CoalTime
101000942,1,VentilationLevel942,1879599800,66100,66200,101000001,101000943,CoalTime
